21.000000,8.300000,10.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
1.000000,8.300000,21.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
19.000000,8.300000,6.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
10.000000,9.300000,21.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
26.000000,9.300000,25.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
5.000000,7.300000,28.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
2.000000,7.300000,22.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
29.000000,9.300000,10.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
8.000000,8.300000,1.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
17.000000,9.300000,2.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,tree
25.000000,10.700000,18.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
20.000000,12.700000,13.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
2.000000,9.700000,20.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
0.000000,10.700000,14.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
10.000000,8.700000,14.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
30.000000,10.700000,14.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
27.000000,11.700000,16.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
2.000000,10.700000,31.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
11.000000,10.700000,30.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
9.000000,10.700000,24.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,sheep
27.000000,10.300000,11.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,character
10.000000,8.300000,28.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,character
3.000000,7.300000,7.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,character
31.000000,9.300000,29.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,0,-1,0,character
22.599995,11.800002,18.000000,0.000000,0.000000,0.000000,0.600000,0.600000,0.600000,1,24,0,character
